% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=744655, Tue Feb 25 07:19:03 2020, <python>{}</python>
1 10 0.45164921941357866 1.0000450010125153 130.30330997867438 1.3030330997867438e+02 155.72504652243117 204.36411323372027   
2 20 0.39049538375241344 1.1263502461550068 130.30330997867438 1.4606951823131885e+02 180.066268810054 193.56187430472988   
3 30 0.378991386204758 1.1695065349233036 111.17066777797854 1.1117066777797854e+02 158.90187028766158 224.65318507186103   
4 40 0.3466877250118841 1.2669163230348635 111.17066777797854 1.2182593687918526e+02 177.72053830893304 213.55232187146316   
5 50 0.3444495419344274 1.308433972615517 111.17066777797854 1.2681225213620445e+02 175.2226710037806 193.52951674011484   
6 60 0.32249105148150614 1.3617442563257458 111.17066777797854 1.1674300236564054e+02 137.37610295399853 176.41980046134947   
7 70 0.31894144560251925 1.3787577236070103 111.17066777797854 1.2097712984876677e+02 162.35952127242845 216.78104889240512   
8 80 0.2887766180380734 1.391004815207803 111.17066777797854 1.1483195875209753e+02 162.84087839894724 182.47123783121984   
9 90 0.27914626725675257 1.4013361680026883 111.17066777797854 1.2780052390096664e+02 161.92982290635672 184.028948355103   
10 100 0.2699944017982763 1.5220216167463316 111.17066777797854 1.1120218498985345e+02 133.97862267293743 194.52082968936486   
11 110 0.2595775142554504 1.614764164857194 111.17066777797854 1.1678950377665035e+02 145.0744821531988 208.0359694176673   
12 120 0.24214608126744547 1.6097636336243821 111.17066777797854 1.3460218519344392e+02 151.99964380153102 169.27856557043407   
13 130 0.22869095567437564 1.659249249852332 111.17066777797854 1.2162890610841858e+02 143.13988280765494 174.0198977971869   
14 140 0.20994148966720488 1.5959304236078515 111.17066777797854 1.1657155220687230e+02 132.33561012796355 195.41380758513537   
15 150 0.17995632152670263 1.5828501912987103 109.13795897276762 1.0913795897276762e+02 136.70795367729065 158.28078892895456   
16 160 0.16117083606916321 1.6160290045715031 101.69277622964266 1.0169277622964266e+02 122.38710105565266 147.38996555301918   
17 170 0.14856667609933918 1.6263250117057018 96.13693801349172 9.6136938013491715e+01 111.04126747902887 122.00030033365144   
18 180 0.14024205509887724 1.6082432858972686 88.28025054197738 8.8280250541977381e+01 105.1602307240988 109.87293326177786   
19 190 0.13093410706801523 1.601113651175935 79.48204091644408 7.9482040916444078e+01 103.03669515447089 132.78563103965365   
20 200 0.12627591024956844 1.6353913463447554 79.48204091644408 8.0100786670116563e+01 100.45403536046965 110.37735170142648   
21 210 0.12186499878386928 1.6306130055691428 79.48204091644408 7.9634171753699974e+01 92.54774188375734 103.26129847275612   
22 220 0.11628488133227699 1.7491964000199505 72.30171274158441 7.2301712741584410e+01 88.93763181033499 110.17191747627852   
23 230 0.10239960313978684 1.712635037362335 70.0640583031522 7.0064058303152194e+01 79.56496895621012 112.82599712372568   
24 240 0.08812914355166768 1.7671513827715999 70.0640583031522 7.0739943696391379e+01 82.30647642841015 94.9104392512071   
25 250 0.08010133726144254 1.826188005007756 69.56514583201711 6.9565145832017109e+01 78.75827070586811 96.54958929697094   
26 260 0.07823616939917194 1.8632872935281037 68.51984516209157 6.8519845162091571e+01 74.68044203401129 88.43148042910066   
27 270 0.08184416437708594 1.7897911199169343 68.51984516209157 6.9495298150572694e+01 74.86433775056935 85.29943181446656   
28 280 0.07832265810596273 1.7035934422139771 68.51984516209157 6.9935720632291762e+01 73.3059706619092 85.53732944320618   
29 290 0.07132442326749062 1.6639153620069786 68.51984516209157 6.8802678610538848e+01 72.07734328446608 78.96664664376989   
30 300 0.07103539569953485 1.686791811659396 67.84926504114631 6.7849265041146310e+01 72.2241824119298 74.83324344753561   
31 310 0.06550501937381228 1.710238303095248 65.5911572775004 6.5591157277500400e+01 72.15616604639237 81.322958467851   
32 320 0.06035585355480306 1.6884571012461886 65.5911572775004 6.6004052911125314e+01 70.6859634870561 72.47993194492061   
33 330 0.052907072591414646 1.6715322073951349 65.5573288795801 6.5557328879580098e+01 69.81325099954671 72.75049238530613   
34 340 0.04927651371178711 1.6796856047543747 65.5573288795801 6.5639040526892046e+01 68.1250045123799 70.48902162276724   
35 350 0.0479344974947588 1.7224011171007492 65.08261480644276 6.5082614806442763e+01 67.64365582083053 70.62416617068183   
36 360 0.04628668909176752 1.7499678485300503 65.08261480644276 6.5990335927584226e+01 67.92016995454163 71.29756363317442   
37 370 0.042551157471046784 1.742951814990894 65.08261480644276 6.5309485168762194e+01 66.47945179534244 74.0829670862442   
38 380 0.038695722498418454 1.7218240753977296 64.83023333564161 6.4830233335641609e+01 65.94807995321429 68.3380109916771   
39 390 0.035101879271848685 1.7309401448414021 64.70864177431827 6.4708641774318266e+01 66.19468168466133 67.41118348328382   
40 400 0.03283722702350086 1.709341020954142 64.44039605485818 6.4440396054858184e+01 65.36752663538425 66.58724028618443   
41 410 0.03203118505191237 1.7257329753336934 64.44039605485818 6.4997228304662301e+01 65.85322576625138 66.25082735601916   
42 420 0.03168229858998434 1.8064776257508648 64.44039605485818 6.4479046391802612e+01 65.22416121210642 66.7832713327186   
43 430 0.029495752764551977 1.8742810077942014 64.44039605485818 6.4467929617727137e+01 65.20873124974283 68.95611073809152   
44 440 0.028539566311547297 1.7125054313688737 64.44039605485818 6.4468303200486815e+01 65.14897628681804 65.68736530937619   
45 450 0.026499508670520762 1.6929597681208974 64.17675730452095 6.4176757304520947e+01 64.91944833239981 65.50417019195986   
46 460 0.02332836575111744 1.7583332502787665 63.89295306435488 6.3892953064354877e+01 64.43751494195254 64.71376242816325   
47 470 0.021117355505977313 1.785605388010023 63.89295306435488 6.4039619035060554e+01 64.43929936534214 64.87739696980589   
48 480 0.017753994867973785 1.8217553636273789 63.82882738000461 6.3828827380004611e+01 64.2585206713285 64.55277160851118   
49 490 0.01640790673850342 1.8427955197395727 63.82181020368719 6.3821810203687193e+01 64.02591395785993 64.39241375370807   
