% # columns="iteration, evaluation, void, void, void, xmean", seed=691310, Tue Feb 25 21:17:51 2020, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 10 0 0 0 20.381675297645852 -21.348489816100145 -19.11981542672598 26.16709300734195 0.4430571577634542 8.169393576713619 -17.895195851548976 -10.391653080301698 6.0415144156865335 24.405984799555867
2 20 0 0 0 20.75890971028146 -21.613414489575156 -19.263265746090703 25.75641754572869 0.6975245470981689 8.144811672276099 -17.126726337718875 -9.98062794884148 5.634324594626126 24.14302310787839
3 30 0 0 0 21.379600886068168 -21.484734313148383 -19.261282473655424 25.47633500696383 0.415921478855443 7.724511708753257 -16.751205422675255 -9.703866983625899 5.874365917171423 24.97255552670294
4 40 0 0 0 20.694921142892486 -21.36247569286582 -18.26851331423056 25.764455877635157 0.4262717136321451 7.490434231062684 -16.444071856786934 -9.314743701570553 6.243014221460035 24.581998053379717
5 50 0 0 0 20.41190729590321 -21.93210022956176 -17.27642322306578 24.965445891610532 0.1109755150889043 7.340435257380145 -16.976555518762407 -9.107712142843486 6.060765785401165 23.67384195207857
6 60 0 0 0 18.416750059411747 -22.328956677429616 -17.01627194326243 24.579492512560467 1.1343964792779493 6.805826300818101 -16.909854444702834 -9.316674824286526 5.528109691753899 23.133214134536217
7 70 0 0 0 16.994523378266503 -22.946881638757734 -15.455371482471566 23.904960079000176 0.928560374937345 6.104962070729462 -15.393998356360683 -8.807320230215058 5.022887981207712 22.074502276335938
8 80 0 0 0 14.70680072962424 -21.877165353619045 -16.18505428586675 24.725255273605345 1.3396051792750894 6.075052662138269 -14.432150433331579 -8.1916759724729 4.908219603251717 21.11794555656961
9 90 0 0 0 15.547047454168819 -21.156936881985693 -16.131439642996845 24.22192685078133 -0.15551769935841975 5.2798779363380905 -13.717180555061542 -6.758955165703535 3.6749729914852147 19.768500985306616
10 100 0 0 0 15.269294691723001 -19.996837594140185 -15.53014900950935 23.128858002257157 -1.8499993935200003 5.970161571861177 -12.715934508282821 -4.8988838081932204 2.395044525869858 18.295517746370756
11 110 0 0 0 15.22870704503633 -18.45595761867213 -15.50683261269465 23.713902009160503 -0.4804765177168133 6.774866657045346 -12.209761850300433 -3.274815370801739 1.3789565288552992 17.66854937240764
12 120 0 0 0 13.62731626686821 -18.14242274344183 -17.476192198267686 23.106667803550263 -2.4268419693243177 6.3170403626235245 -10.055204567108982 -1.9002353954030489 0.45920575696942834 14.31375626704632
13 130 0 0 0 15.111015055662335 -16.074225314074006 -15.007502147527445 23.921566375610304 -4.565577483164799 7.326066454212099 -8.781656364073324 -0.1923345816168074 -2.109699433951585 11.219803206392509
14 140 0 0 0 15.398451902722186 -13.076507707746606 -12.37776765973001 23.542222021967905 -4.26414012239169 8.545418945852774 -8.844469399724126 1.0596526833453184 -0.44670112472813006 11.596894400855595
15 150 0 0 0 14.039185347081252 -14.618752462573728 -11.933353736373839 21.388945794599454 -6.403503321017042 6.0640443584078545 -6.135956303736907 2.7905255515533263 -4.973557670497877 5.997296495464031
16 160 0 0 0 10.503856121323471 -10.925953044107464 -9.481321705773523 20.284229937042547 -7.957455697059522 3.39900551431915 -6.032488163769869 5.303509503954102 -0.525233559177801 3.6194944890218412
17 170 0 0 0 9.781874490082028 -8.129840634856052 -9.233895501181495 17.01055114133225 -5.466907329361494 3.680696543624439 -5.213075483857006 0.8883758397919443 0.20585969679467908 4.772961570247947
18 180 0 0 0 7.554597211966564 -7.886869017656367 -10.433499389448897 20.04107769558727 -6.822984811151457 -0.694427775637303 -1.8014321344475617 -1.7053032644003716 -2.5979484078999175 2.8915129734309453
19 190 0 0 0 6.649761776318415 -1.0513519103103057 -9.028079028039112 13.87817960046962 -6.157015049900731 0.2992551960021731 -3.544115635693999 1.9421947924997625 -2.6686275739232963 0.3159653313193309
20 200 0 0 0 6.616685887891388 -3.1991056308228623 -7.185704973831594 11.973191438234219 -2.943291889127728 1.3900214492772576 -3.9513161977522144 1.1002871631898408 -4.6258704288319565 -1.0634501673812817
21 210 0 0 0 4.525910848781546 3.2591821902391387 -1.2121709617661232 8.107974717876328 -3.019941111262014 1.4127977553411766 -2.907205948237949 5.201360691595973 -3.3063131182031 0.013854151111738489
22 220 0 0 0 2.7702359433820987 3.1330039631880497 -0.8856681369203078 8.09189833048551 -0.7578016342326706 1.0097624305970019 -2.097284672910478 1.9833028633538117 -4.651212133636972 -2.1582804384769436
23 230 0 0 0 -0.8282569722947764 1.5754084963657697 1.0489942396355354 4.954682365948918 1.1403114396487937 0.07539324083788468 -2.325638762441761 4.642003871427348 -0.486627470047881 -0.8599454827640116
24 240 0 0 0 -1.4331601228587187 0.31623426153221956 2.0160884925710136 6.654686024976783 -0.5227083651539572 -1.2184151164568795 -3.533463356686174 0.8109272791724988 1.4419588827313423 0.006733280142611098
25 250 0 0 0 -1.3324440618048512 2.34140216963873 1.9800001664588596 6.030196892888498 -2.1167458692265475 -3.0833678265447064 -3.1858323976253726 1.0632950145993438 -0.46710715563191263 -4.486684842530057
26 260 0 0 0 -4.592028129523912 0.10808421550710401 1.1857782316247691 3.357769186099744 -1.766446360294975 0.7015162628151557 -2.0927655560033482 2.242569538079772 1.9660418951102931 -1.4612494099590174
27 270 0 0 0 -2.5115599538982103 0.019293796717768014 0.7614060455604649 2.713773060270519 -0.903170679104656 1.0784488662112308 -3.029809715649834 3.960645822617616 1.2554236209981837 -1.4008555952279398
