% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=691310, Tue Feb 25 21:17:51 2020
18 180 -0.3855665166318738 -0.004470238787046892 0.02663903476111847 0.28366127021164933 1 1 1 1 1 1 1 1 1 1
19 190 -0.3910931335217226 -0.0003980364673930341 0.004729188842799978 0.28441988664794376 1 1 1 1 1 1 1 1 1 1
20 200 -0.380270122800321 -0.011803886513212103 0.003305030046577796 0.30427725095146757 1 1 1 1 1 1 1 1 1 1
21 210 -0.3777780709521071 -0.011024064410593767 0.01743912383640237 0.32137524066633666 1 1 1 1 1 1 1 1 1 1
22 220 -0.3638475473664774 -0.017869951326185924 0.0009428255800644883 0.3196064471943152 1 1 1 1 1 1 1 1 1 1
23 230 -0.3580340498623588 -0.010563661818202154 0.012717622304728128 0.32569638360968717 1 1 1 1 1 1 1 1 1 1
24 240 -0.3519342016515084 -0.01437265603871334 0.0222608535815646 0.29826854896020505 1 1 1 1 1 1 1 1 1 1
25 250 -0.3623850030511445 -0.00017286227517763168 0.011469803729624545 0.2881618982448315 1 1 1 1 1 1 1 1 1 1
26 260 -0.35065599859875296 -0.015163771285887974 0.005199851920797613 0.316270979274208 1 1 1 1 1 1 1 1 1 1
27 270 -0.35538769872493087 -0.012975397772419607 0.005116562678315262 0.30465639967007674 1 1 1 1 1 1 1 1 1 1
28 280 -0.3225692035611991 -0.006557326897439927 0.0007813138084390085 0.30419680361800727 1 1 1 1 1 1 1 1 1 1
29 290 -0.3289476947814572 -0.005245434156500732 0.022699568141894905 0.3100967391540483 1 1 1 1 1 1 1 1 1 1
30 300 -0.3462643940932078 -0.01108026581356665 0.004185192792741793 0.33174002377020034 1 1 1 1 1 1 1 1 1 1
31 310 -0.33521199042753297 -0.009208823762882661 0.005310789571056701 0.32122329219962614 1 1 1 1 1 1 1 1 1 1
32 320 -0.331206956620313 -0.001221949701425196 0.023291123135243844 0.33238922166465995 1 1 1 1 1 1 1 1 1 1
33 330 -0.2992613629085974 -0.00020391918867107358 0.001856214407219175 0.2931483484796484 1 1 1 1 1 1 1 1 1 1
34 340 -0.27871745077107635 -0.010923303307005087 0.016119151097743378 0.29718820969441734 1 1 1 1 1 1 1 1 1 1
35 350 -0.2913286679343311 -0.011015306584789445 0.008930667326350452 0.2844966962060077 1 1 1 1 1 1 1 1 1 1
36 360 -0.29838171131929014 -0.007835146409447779 0.013175969736201797 0.29479829801885626 1 1 1 1 1 1 1 1 1 1
37 370 -0.2822903668787463 -0.022098695866577853 0.009674995444314431 0.29976431360966077 1 1 1 1 1 1 1 1 1 1
38 380 -0.2620430373134472 -0.008772122291631174 0.0007178398820397391 0.2946422190214333 1 1 1 1 1 1 1 1 1 1
39 390 -0.26899155907887223 -0.020449575601264935 0.005208959551937522 0.30013794150107903 1 1 1 1 1 1 1 1 1 1
40 400 -0.2459308486846091 -0.0001120795374226475 0.01178529177239615 0.3019490755559561 1 1 1 1 1 1 1 1 1 1
41 410 -0.24889621899375708 -0.003907787185701167 0.022849996399500867 0.2890083060570664 1 1 1 1 1 1 1 1 1 1
42 420 -0.2551359656684557 -0.013763248135498288 0.022371545287572472 0.26197723653203087 1 1 1 1 1 1 1 1 1 1
43 430 -0.24878664273284246 -0.012550777372720357 0.014378277550196574 0.29321522680038087 1 1 1 1 1 1 1 1 1 1
44 440 -0.24215758122765957 -0.0033071388630267267 0.012759615418260723 0.29446725189657225 1 1 1 1 1 1 1 1 1 1
45 450 -0.2231881488314801 -0.004211061712710334 0.0018075209842888095 0.3076892743510431 1 1 1 1 1 1 1 1 1 1
46 460 -0.23260458348378604 -0.014056115331009233 0.00020523073732316762 0.31858028205122974 1 1 1 1 1 1 1 1 1 1
47 470 -0.20678395138211333 -0.006601706839455005 0.004470766312729463 0.334365115483133 1 1 1 1 1 1 1 1 1 1
48 480 -0.22930682830297694 -0.00018804347011495233 0.002771279395503892 0.327346579627594 1 1 1 1 1 1 1 1 1 1
49 490 -0.20997094420725668 -0.004423550230130127 0.0011467170587461351 0.3133390724674136 1 1 1 1 1 1 1 1 1 1
50 500 -0.21654144759994398 -0.002830185880555101 0.0025737223077190352 0.3382128511364634 1 1 1 1 1 1 1 1 1 1
51 510 -0.20302455802833702 -0.006226058702625318 0.014268166024417694 0.35997619970350186 1 1 1 1 1 1 1 1 1 1
52 520 -0.21840472040075748 -0.00018667657227290044 0.014680981147086934 0.34013335111100984 1 1 1 1 1 1 1 1 1 1
53 530 -0.21818007323098337 -0.001844845390172689 0.0055322710871229044 0.3498724624430225 1 1 1 1 1 1 1 1 1 1
54 540 -0.21121757916970849 -0.007317197759452272 0.0008946197396431364 0.3835112576838255 1 1 1 1 1 1 1 1 1 1
55 550 -0.21227046567463204 -0.009309230405667189 0.0028662008189946253 0.4003753153088255 1 1 1 1 1 1 1 1 1 1
56 560 -0.21846033609090523 -0.0031162868590237313 0.03005018509702323 0.38914652884179585 1 1 1 1 1 1 1 1 1 1
57 570 -0.23581008387431912 -0.014533325771362451 0.00044932656914858265 0.40817036750550584 1 1 1 1 1 1 1 1 1 1
58 580 -0.20769124768215036 -0.012983025978422939 0.01108684096320833 0.392498364807535 1 1 1 1 1 1 1 1 1 1
59 590 -0.2276783817219835 -0.01117989677554667 0.020707595367938023 0.3973393924494734 1 1 1 1 1 1 1 1 1 1
60 600 -0.2239934648273177 -0.007379152626519853 0.0037223151983384146 0.4061843204884968 1 1 1 1 1 1 1 1 1 1
61 610 -0.24562885979929494 -0.0017076813274976865 0.011974619833079875 0.4152553586083639 1 1 1 1 1 1 1 1 1 1
62 620 -0.20470981215025227 -0.006852599527247372 0.01334059934883489 0.4117184432962528 1 1 1 1 1 1 1 1 1 1
63 630 -0.21571967648914292 -0.0008431604882934236 0.0043777794142738045 0.4200811770228941 1 1 1 1 1 1 1 1 1 1
64 640 -0.20562822421624505 -0.0059416430552020295 0.006231379814652612 0.4083287331466735 1 1 1 1 1 1 1 1 1 1
65 650 -0.2125555369665078 -0.0007820379555558404 0.014436489376897513 0.41162499189776397 1 1 1 1 1 1 1 1 1 1
66 660 -0.23531336153368995 -0.000544389279657859 0.0011068433440291502 0.40035704328657384 1 1 1 1 1 1 1 1 1 1
67 670 -0.24408381485261121 -0.010058996499161124 0.0049681065047245615 0.36870211602788183 1 1 1 1 1 1 1 1 1 1
68 680 -0.2577611861987253 -0.0018561597935335544 0.0003545817046998311 0.36377023480698273 1 1 1 1 1 1 1 1 1 1
69 690 -0.26058601713042623 -0.001831366502999942 0.0025857235942049013 0.3577715917791705 1 1 1 1 1 1 1 1 1 1
70 700 -0.22371596453195855 -0.010904107896151002 0.0011950650023104439 0.36921922142011243 1 1 1 1 1 1 1 1 1 1
71 710 -0.24318663665530985 -0.0030842603774188433 0.002222119895928582 0.38735331571544723 1 1 1 1 1 1 1 1 1 1
72 720 -0.23283310964012652 -0.002057687571654411 0.031507375336598 0.3668476329596955 1 1 1 1 1 1 1 1 1 1
73 730 -0.28278068230942044 -0.004389395767447752 0.0022007446307445826 0.35521630915925634 1 1 1 1 1 1 1 1 1 1
74 740 -0.2994028576456087 -0.0048639285615948834 0.0005956618535819343 0.365531385509644 1 1 1 1 1 1 1 1 1 1
75 750 -0.2979998568384899 -0.006265725619161882 0.005463715581576376 0.32429365032849 1 1 1 1 1 1 1 1 1 1
76 760 -0.29715992091559223 -0.004389956007678999 0.009521001984287784 0.29201082076960655 1 1 1 1 1 1 1 1 1 1
77 770 -0.300403206757948 -0.003051395193764664 0.002841567369274273 0.29255943419207736 1 1 1 1 1 1 1 1 1 1
78 780 -0.30034080088176196 -0.005557217860376025 0.011434439998625378 0.28488410996201846 1 1 1 1 1 1 1 1 1 1
79 790 -0.30132465966153765 -0.005615839835371376 0.0014260391368069955 0.29335541109411434 1 1 1 1 1 1 1 1 1 1
80 800 -0.32785237658895866 -0.00019097775177370882 0.010367363374445182 0.30852463081391257 1 1 1 1 1 1 1 1 1 1
81 810 -0.3054019544526838 -0.0006219631521254859 0.005859751358053472 0.29748318755059366 1 1 1 1 1 1 1 1 1 1
82 820 -0.3113305410342043 -0.006394322509655331 0.0005417713678770192 0.283301348076645 1 1 1 1 1 1 1 1 1 1
83 830 -0.3056349205292421 -0.003757861367763932 0.0016116069954449953 0.30048218049271513 1 1 1 1 1 1 1 1 1 1
84 840 -0.31133062750950136 -0.001121033253606194 0.003149212788691372 0.35014102184925 1 1 1 1 1 1 1 1 1 1
85 850 -0.31375351333656354 -0.0009939049431876797 0.01545751849764719 0.3432862511814212 1 1 1 1 1 1 1 1 1 1
86 860 -0.26657171990751627 -0.018475257986948948 0.0007541130294933979 0.3048979541165292 1 1 1 1 1 1 1 1 1 1
87 870 -0.29602104024157394 -0.0016359808659128817 0.0026052263518936388 0.3440163622013541 1 1 1 1 1 1 1 1 1 1
88 880 -0.29219082740439395 -0.005659085899773564 0.0034442221633935446 0.2992063799008039 1 1 1 1 1 1 1 1 1 1
89 890 -0.2989198794689465 -0.00037705181652323156 0.0028162017196914964 0.299496920599154 1 1 1 1 1 1 1 1 1 1
90 900 -0.2771357452306746 -0.00021273641843376652 0.00860680018601781 0.27997039481120256 1 1 1 1 1 1 1 1 1 1
91 910 -0.2697482781727636 -0.004709036046684035 0.009129060390544967 0.26762293013414024 1 1 1 1 1 1 1 1 1 1
92 920 -0.2668330091343234 -0.0005686918033527236 0.0009745407734949405 0.28155273459922187 1 1 1 1 1 1 1 1 1 1
93 930 -0.2640123744685435 -0.0011947118917165003 7.511594963448765e-05 0.289783673295703 1 1 1 1 1 1 1 1 1 1
94 940 -0.2866339859096821 -0.007318099249141597 0.0019135784319439496 0.27408772990871816 1 1 1 1 1 1 1 1 1 1
95 950 -0.3015413548925593 -0.004766402348737642 0.0011573817453321281 0.31359130839970006 1 1 1 1 1 1 1 1 1 1
96 960 -0.31387415450322587 -6.692428208096533e-05 0.0006733418635102411 0.3056499513262975 1 1 1 1 1 1 1 1 1 1
97 970 -0.32621759709902787 -0.00567041756956704 0.0022307596373822396 0.3302762775910928 1 1 1 1 1 1 1 1 1 1
98 980 -0.3383854620197053 -0.001995310056158818 0.007272801004849857 0.34388376081354655 1 1 1 1 1 1 1 1 1 1
99 990 -0.31978700520872844 -0.0021876681186557205 0.0061833929601675915 0.3275188246016405 1 1 1 1 1 1 1 1 1 1
100 1000 -0.30361723471804386 -0.012930318993480213 0.001819084519481463 0.33618107943375525 1 1 1 1 1 1 1 1 1 1
101 1010 -0.2738455928979997 -0.00428004345039711 0.002237935528219824 0.3222838088475992 1 1 1 1 1 1 1 1 1 1
102 1020 -0.26433156814237296 -0.0007825436299973118 0.0007638635446491354 0.31548691429471354 1 1 1 1 1 1 1 1 1 1
103 1030 -0.2533598424976267 -0.008939643558579357 0.0060944359400795164 0.3296142216763539 1 1 1 1 1 1 1 1 1 1
104 1040 -0.21454924646755846 -0.0003781963317952264 0.0035858310564795236 0.3185468403727916 1 1 1 1 1 1 1 1 1 1
105 1050 -0.20762557117951475 -0.0025715928882504725 0.006162955481257066 0.31014494711895835 1 1 1 1 1 1 1 1 1 1
106 1060 -0.22844224934429527 -0.003307440201099608 0.0007495735428176583 0.2620601489601066 1 1 1 1 1 1 1 1 1 1
107 1070 -0.21140530420299203 -0.012108395258917923 0.0033263661717181404 0.26883231641529204 1 1 1 1 1 1 1 1 1 1
108 1080 -0.20337508501164503 -0.017327263413413237 0.008581893928000735 0.2550660128741066 1 1 1 1 1 1 1 1 1 1
109 1090 -0.20196608227442248 -0.01600073860794459 0.020648323325152186 0.25051008518282236 1 1 1 1 1 1 1 1 1 1
110 1100 -0.2158448394485973 -0.009094353540644928 0.01665187092548247 0.26152827902996456 1 1 1 1 1 1 1 1 1 1
111 1110 -0.20316008447943537 -0.00923869480167344 0.010504017995199514 0.24372387322980735 1 1 1 1 1 1 1 1 1 1
112 1120 -0.22494121442883533 -0.0020503910554450855 0.02105904820074791 0.26223298872971024 1 1 1 1 1 1 1 1 1 1
113 1130 -0.2058872217170896 -0.022632375283354617 0.010103576966902186 0.25818195848974956 1 1 1 1 1 1 1 1 1 1
114 1140 -0.20711642146760437 -0.016592469615046568 0.000209533230931737 0.22393527440083563 1 1 1 1 1 1 1 1 1 1
115 1150 -0.19490133550847205 -0.007853868345972046 0.0037502403050743488 0.2240491757739772 1 1 1 1 1 1 1 1 1 1
116 1160 -0.19184389307201677 -0.000906004148633643 0.00011393376546967276 0.24058300043045075 1 1 1 1 1 1 1 1 1 1
117 1170 -0.17405672019185864 -0.0012475343894724426 0.00270254197672424 0.2519783289972758 1 1 1 1 1 1 1 1 1 1
118 1180 -0.17408811885132733 -0.0009778772960563659 0.0017667965409778473 0.2487014137029177 1 1 1 1 1 1 1 1 1 1
119 1190 -0.1503357090253392 -0.004273464984606878 0.0004238027128939304 0.25179600630936144 1 1 1 1 1 1 1 1 1 1
120 1200 -0.1823280106340558 -0.010089695100227603 0.0016873468965468846 0.2870712166121986 1 1 1 1 1 1 1 1 1 1
121 1210 -0.1798948870204882 -0.00020041057223376578 0.004109660292901276 0.2886604048988034 1 1 1 1 1 1 1 1 1 1
122 1220 -0.20202795931838397 -0.007439650717255869 0.008025898921020687 0.3260189165813946 1 1 1 1 1 1 1 1 1 1
123 1230 -0.21212234271814545 -0.015752538477944278 0.00120918348347336 0.3146692822579188 1 1 1 1 1 1 1 1 1 1
124 1240 -0.20925040054524158 -0.01956967510687355 0.0052149449179559925 0.31981064231412226 1 1 1 1 1 1 1 1 1 1
125 1250 -0.1917120184361566 -0.0022316245701160527 0.004471297218909863 0.2910667212282495 1 1 1 1 1 1 1 1 1 1
126 1260 -0.2019854920114552 -0.0011104361545373146 0.0029022344987569082 0.29030865888513163 1 1 1 1 1 1 1 1 1 1
127 1270 -0.19436390963546665 -0.01735998609729195 0.006433283570733334 0.2428438695176855 1 1 1 1 1 1 1 1 1 1
128 1280 -0.1913213520957383 -0.004346304992345819 0.03624202247729066 0.22364846377326122 1 1 1 1 1 1 1 1 1 1
129 1290 -0.20602378392696302 -0.013144700156781465 0.008666555812871969 0.2504677882845624 1 1 1 1 1 1 1 1 1 1
130 1300 -0.1938364018362817 -0.028667559643409765 0.00475931461295485 0.2502511126439584 1 1 1 1 1 1 1 1 1 1
131 1310 -0.18891673524910862 -0.00028319004037416327 0.003914563651489561 0.245255991542685 1 1 1 1 1 1 1 1 1 1
132 1320 -0.21882729807641013 -0.0029256092245928053 0.004911802567748404 0.2500523094604185 1 1 1 1 1 1 1 1 1 1
133 1330 -0.2548425220599119 -0.0016618827616746226 0.0004007078975725583 0.2473416571264515 1 1 1 1 1 1 1 1 1 1
134 1340 -0.2637674104063081 -0.0012330735802030344 0.0060419419235301225 0.26373701806211336 1 1 1 1 1 1 1 1 1 1
135 1350 -0.2620194987100755 -0.004490031123828571 0.0002521540960805 0.2414518563506319 1 1 1 1 1 1 1 1 1 1
136 1360 -0.2597072415419365 -0.0047715773678742406 0.02093470867010788 0.23380219868805446 1 1 1 1 1 1 1 1 1 1
137 1370 -0.286473106164215 -0.00022416394595039258 0.00017587759851011626 0.21837612279483795 1 1 1 1 1 1 1 1 1 1
138 1380 -0.3091877059782632 -0.004029713218038113 0.004217268350739186 0.21043021279871169 1 1 1 1 1 1 1 1 1 1
139 1390 -0.31267641547230296 -0.0009672373274029894 0.01870840714649946 0.19074271874633622 1 1 1 1 1 1 1 1 1 1
140 1400 -0.2974845662627605 -0.0035370425109854057 0.006183948040772711 0.20480492618514612 1 1 1 1 1 1 1 1 1 1
141 1410 -0.2989557255334655 -0.0005025898693786957 0.00029549094160463425 0.21934007893460886 1 1 1 1 1 1 1 1 1 1
142 1420 -0.2928230693503288 -0.005852556042735106 0.005740814935124421 0.18999320199954278 1 1 1 1 1 1 1 1 1 1
143 1430 -0.28301119090759086 -0.012236715933185385 0.0026622658012498894 0.1753660500923443 1 1 1 1 1 1 1 1 1 1
144 1440 -0.2631123847304911 -0.00037659484626200774 0.001688222345078725 0.18461721218537855 1 1 1 1 1 1 1 1 1 1
145 1450 -0.2989290320866531 -0.0047210487011554725 0.007104727994154342 0.19871612201645505 1 1 1 1 1 1 1 1 1 1
146 1460 -0.3185286511039566 -0.0016710995796823166 0.006591223494188966 0.2039108637807186 1 1 1 1 1 1 1 1 1 1
147 1470 -0.30900882812926583 -0.006586874991499874 0.0024346092298923906 0.24499824214030072 1 1 1 1 1 1 1 1 1 1
148 1480 -0.29436379183285777 -6.36327705054643e-05 0.00459718062400575 0.23716975307982072 1 1 1 1 1 1 1 1 1 1
149 1490 -0.2662514291000085 -0.007085562771349419 0.0014863010891070039 0.237544673543744 1 1 1 1 1 1 1 1 1 1
150 1500 -0.29110235971412407 -0.019533683211955026 0.0030090506936043147 0.220151294274627 1 1 1 1 1 1 1 1 1 1
151 1510 -0.34210515821681237 -0.004214866901345046 0.006020311759459139 0.20246747765730355 1 1 1 1 1 1 1 1 1 1
152 1520 -0.32518062027807276 -0.006633656174253658 0.0008865905962895093 0.2225855910710713 1 1 1 1 1 1 1 1 1 1
153 1530 -0.36280130498722607 -0.00294266477451969 0.0023331890831416783 0.23755007439360404 1 1 1 1 1 1 1 1 1 1
154 1540 -0.39128221952846926 -0.02001094569485836 0.0014712797941046647 0.2254352350575802 1 1 1 1 1 1 1 1 1 1
155 1550 -0.4133132431255518 -0.005359530482242473 0.022903425492098634 0.2434081833800332 1 1 1 1 1 1 1 1 1 1
156 1560 -0.3953539965350778 -0.009800203092639855 0.015854050907572543 0.2067339126221125 1 1 1 1 1 1 1 1 1 1
157 1570 -0.3833780076475675 -0.0018418009410801994 0.0005617040286715943 0.1864922970007222 1 1 1 1 1 1 1 1 1 1
158 1580 -0.3808919100749499 -0.0040826324798701385 0.011510513224307555 0.18658681532827942 1 1 1 1 1 1 1 1 1 1
159 1590 -0.38220326726186193 -0.0008375646657959035 0.0005877469768115914 0.21097443513694172 1 1 1 1 1 1 1 1 1 1
160 1600 -0.37964279545435914 -0.00969105943065219 9.247667131261475e-05 0.25291368003367154 1 1 1 1 1 1 1 1 1 1
161 1610 -0.3915769079508471 -0.00016671083393709704 0.001870811541396005 0.2550751159116037 1 1 1 1 1 1 1 1 1 1
162 1620 -0.3825245086994765 -0.0008987328415060095 0.01140252309516216 0.28044419964402006 1 1 1 1 1 1 1 1 1 1
163 1630 -0.37672360380441533 -0.003234485475541788 0.008566205491586112 0.27696588686431517 1 1 1 1 1 1 1 1 1 1
164 1640 -0.36300165156739933 -0.0011482222209979814 0.004034121487755903 0.2654943713176116 1 1 1 1 1 1 1 1 1 1
165 1650 -0.3238892263439707 -0.010195201922159218 0.01114341218986834 0.2213490757490468 1 1 1 1 1 1 1 1 1 1
166 1660 -0.3109502400132625 -0.010567005897829813 0.004369933141759659 0.23013043130118377 1 1 1 1 1 1 1 1 1 1
167 1670 -0.29129682349746133 -0.003064006629165031 0.01001957265147596 0.21364133966515791 1 1 1 1 1 1 1 1 1 1
168 1680 -0.28860408117369735 -0.005193112170263875 0.003140374258320314 0.20199139686084058 1 1 1 1 1 1 1 1 1 1
169 1690 -0.3026190315201307 -0.0009472816332796246 0.00685691196864986 0.2159510333815572 1 1 1 1 1 1 1 1 1 1
170 1700 -0.3099678830402915 -0.004963985396910302 0.012228758643208038 0.2231276796097831 1 1 1 1 1 1 1 1 1 1
171 1710 -0.32151414123106076 -0.0001461378233472763 0.005748634698432237 0.25914295756323946 1 1 1 1 1 1 1 1 1 1
172 1720 -0.3140928931725201 -0.012597945798346102 0.008617719536834425 0.24957030675817346 1 1 1 1 1 1 1 1 1 1
173 1730 -0.286676132118799 -0.008416749629973486 0.008660559785713506 0.2340693086943813 1 1 1 1 1 1 1 1 1 1
174 1740 -0.29669520672238353 -0.0022286877685593546 0.004960389224577656 0.23697564128796364 1 1 1 1 1 1 1 1 1 1
175 1750 -0.2770084168363704 -0.01868422564581383 0.002380072820287984 0.22730065979458397 1 1 1 1 1 1 1 1 1 1
176 1760 -0.29827634871168635 -0.0027307567199026626 0.013934481764775571 0.22413888906770077 1 1 1 1 1 1 1 1 1 1
177 1770 -0.3082862625604507 -0.0011979805511864177 0.0019199249851248035 0.24030090966055995 1 1 1 1 1 1 1 1 1 1
178 1780 -0.3198456108997035 -0.005013101270470246 0.006930257810644892 0.24050505571980513 1 1 1 1 1 1 1 1 1 1
179 1790 -0.32251496363715504 -0.0021498861715358586 0.011790337312828362 0.23046991502765163 1 1 1 1 1 1 1 1 1 1
180 1800 -0.33706489076231255 -0.008905937464995649 0.00892386396689342 0.21980218864143097 1 1 1 1 1 1 1 1 1 1
181 1810 -0.35351188688276686 -0.004750076508703915 0.002200482096949399 0.19851592985198108 1 1 1 1 1 1 1 1 1 1
182 1820 -0.33332062379655447 -0.0006388448522177163 0.00600648678195575 0.20196886972280143 1 1 1 1 1 1 1 1 1 1
183 1830 -0.33740252804528525 -0.0158531926383257 0.0009924098478702186 0.202366575346807 1 1 1 1 1 1 1 1 1 1
184 1840 -0.34613588348120206 -0.00044120259916860906 0.0020108379815221224 0.20432735088347634 1 1 1 1 1 1 1 1 1 1
185 1850 -0.36016730575290234 -0.0004716891851600055 0.006461054729834626 0.18714569995576225 1 1 1 1 1 1 1 1 1 1
186 1860 -0.37871431076215106 -0.012197334978036226 0.007129571597003352 0.19596704971170417 1 1 1 1 1 1 1 1 1 1
187 1870 -0.3715113957741104 -0.003991868369081137 0.022928147384356928 0.21999293266379008 1 1 1 1 1 1 1 1 1 1
188 1880 -0.36396833820058827 -0.0011931278855892874 0.009554676854365944 0.2173373323085996 1 1 1 1 1 1 1 1 1 1
189 1890 -0.35755116618139443 -0.003721560882455208 0.002918812404682449 0.23528796435265753 1 1 1 1 1 1 1 1 1 1
190 1900 -0.36126270652845477 -0.0011220308734174764 0.0031917732887688367 0.24066366381077867 1 1 1 1 1 1 1 1 1 1
191 1910 -0.2964090699347926 -0.0024904982658348783 0.003185246879929833 0.24499403948378157 1 1 1 1 1 1 1 1 1 1
192 1920 -0.2755684145312224 -0.00571604063930195 0.003007666806784365 0.24687121936022433 1 1 1 1 1 1 1 1 1 1
193 1930 -0.2916353653250291 -0.006428563286102 0.003788066706481025 0.24403582358374293 1 1 1 1 1 1 1 1 1 1
194 1940 -0.31948257510223416 -0.01756812453675128 0.0006405124695123435 0.25221121399464624 1 1 1 1 1 1 1 1 1 1
195 1950 -0.3268673649366683 -0.004171692820091186 0.0034656413485934317 0.21572291711439062 1 1 1 1 1 1 1 1 1 1
196 1960 -0.33728485438310224 -0.003298170754218211 0.0013917885942117236 0.22346295570528055 1 1 1 1 1 1 1 1 1 1
197 1970 -0.3552947311972063 -0.0019298558405079576 0.0021929393651561385 0.2550443861586459 1 1 1 1 1 1 1 1 1 1
198 1980 -0.36963861050504293 -0.00579499353850669 0.009117248001208101 0.24879987840937734 1 1 1 1 1 1 1 1 1 1
199 1990 -0.3221709339004533 -0.015671726057839286 0.004863680445411526 0.28012080602248424 1 1 1 1 1 1 1 1 1 1
200 2000 -0.32591236452780686 -0.00040762727914535855 0.007122468277398069 0.27729354972468334 1 1 1 1 1 1 1 1 1 1
201 2010 -0.29371487070864694 -0.0017012336296422083 0.0011653494852825338 0.29280181735370114 1 1 1 1 1 1 1 1 1 1
202 2020 -0.31008603310672567 -0.006253852222913963 0.005082717207988833 0.29122902855931543 1 1 1 1 1 1 1 1 1 1
203 2030 -0.28842620951403586 -0.023896967140720496 0.0020442681356180456 0.30698736263229714 1 1 1 1 1 1 1 1 1 1
204 2040 -0.2870905159464938 -0.020111244309425125 6.265655958525792e-05 0.3155605814869762 1 1 1 1 1 1 1 1 1 1
205 2050 -0.31056017656770124 -0.0059778113868217036 0.0007753613879499536 0.2853297784323827 1 1 1 1 1 1 1 1 1 1
206 2060 -0.3170600832546161 -0.0009389617819960029 0.005404024018525962 0.30132592674812436 1 1 1 1 1 1 1 1 1 1
207 2070 -0.32117606263576604 -0.0020898544184732265 0.01005953423760416 0.2912479249018842 1 1 1 1 1 1 1 1 1 1
208 2080 -0.3126946986462844 -0.0010247968820247606 0.003945991388757743 0.2797443248210136 1 1 1 1 1 1 1 1 1 1
209 2090 -0.347547483082567 -0.005922151500547845 0.007166190639482699 0.29837253617269033 1 1 1 1 1 1 1 1 1 1
210 2100 -0.33766768370136757 -0.0034336590234853976 0.002186866679484691 0.32502593276664893 1 1 1 1 1 1 1 1 1 1
211 2110 -0.33298964164097467 -0.006872221877182359 0.0026971760685162824 0.3174785321756941 1 1 1 1 1 1 1 1 1 1
212 2120 -0.34450999791115566 -0.004609726689507235 0.0009573706215016209 0.31936936697675483 1 1 1 1 1 1 1 1 1 1
213 2130 -0.3370824377460887 -0.009125484014316097 0.016579366910050276 0.3062117287521252 1 1 1 1 1 1 1 1 1 1
214 2140 -0.3574068918376333 -0.007610567296477661 0.0025109140775636026 0.27903733335033537 1 1 1 1 1 1 1 1 1 1
215 2150 -0.3528498829436019 -0.01970475648599531 0.00447968312848024 0.26637648865781 1 1 1 1 1 1 1 1 1 1
216 2160 -0.34201555306595793 -0.015562891101943501 0.0015547873954381759 0.2851196269059153 1 1 1 1 1 1 1 1 1 1
217 2170 -0.3310512604186019 -0.0007929303454786849 0.00867992725532356 0.2651054522526528 1 1 1 1 1 1 1 1 1 1
218 2180 -0.3205037697542972 -0.004067251028251877 0.006044376766395823 0.28392495553170116 1 1 1 1 1 1 1 1 1 1
