% # columns="iter, evals, sigma, 0, fitness, xbest" seed=744655, Tue Feb 25 07:19:03 2020, <python>{}</python>
1 10 0.45164921941357866 0 130.30330997867438 0.5434027729848697 0.6267996134655127 0.10980577113422178 -4.0974460186030335 -3.943941319216476 0.8676995383838364 2.8847059886651776 -1.418547703294966 2.9056938739619596 2.904074922099886
2 20 0.39049538375241344 0 146.06951823131885 1.0718855594944163 1.216565357774039 0.030825080025775164 -4.774714127566922 -3.912683062999262 1.3034305973536733 3.1494544234087316 -2.027642223289164 2.362030438606852 3.435332027658342
3 30 0.378991386204758 0 111.17066777797854 0.9807547803083878 0.7734103302856551 -0.2325076515897167 -4.733464047180187 -3.9437087159406237 0.826804350021709 2.643774981811116 -2.0449509492110707 2.0429303310113416 2.0141172565572125
4 40 0.3466877250118841 0 121.82593687918526 1.2731131529061486 -0.2616060261924179 0.15233973606410484 -4.661149989143146 -4.239055846759288 0.98760728287233 2.9470200462614535 -1.0862267885554155 2.081317237814554 2.882032474049003
5 50 0.3444495419344274 0 126.81225213620445 1.270752685518783 0.1624733399221269 -0.2952556508856912 -4.987225728932899 -3.136827199515019 1.2018838242797474 3.010816741951266 -2.18087555653526 2.3343166723872586 2.9380027792103895
6 60 0.32249105148150614 0 116.74300236564054 1.1653102912892526 -0.17044031088936623 -0.12327936251022609 -4.989076806614267 -3.830814399564 1.023889967157152 2.3979087049248795 -2.1695870002820943 2.075292166951358 3.2042573896707536
7 70 0.31894144560251925 0 120.97712984876677 0.9341155127872658 -0.030761861712035047 -0.07590744917186226 -4.852381095633191 -3.777844341416498 1.768897146132114 2.7846036086063335 -1.8544750081347088 2.200169805876995 2.6839801571564665
8 80 0.2887766180380734 0 114.83195875209753 0.8775855159164102 -0.005497314381146451 -0.0028747993066321476 -5.050319934329477 -3.9279084347645905 1.158757789117019 2.3914113227988603 -2.0015673709612445 2.6457861319052496 2.848666930986797
9 90 0.27914626725675257 0 127.80052390096664 0.98951269379758 0.04641909814693296 -0.09965757322422784 -4.609677874284724 -4.012288311393309 1.176591812515276 2.1757058380565946 -1.9697459718933676 2.2874236427663224 3.4233932145125188
10 100 0.2699944017982763 0 111.20218498985345 1.214730441155717 -0.14378429936772946 0.22163317550124123 -4.758261246013903 -4.048783151982742 1.2491853117960399 2.1282429766005078 -1.8652989207689075 2.0894007542260637 2.9932344470625454
11 110 0.2595775142554504 0 116.78950377665035 1.0720917154896497 -0.11625287392217193 0.173293540579953 -4.851577802614072 -4.357962144217673 1.3505888315586803 2.134191365151977 -1.9466298366752264 2.0574448397691056 2.9772767568031164
12 120 0.24214608126744547 0 134.60218519344392 0.8596804355901093 0.060294183443280414 0.007803929120807657 -4.771439101762024 -4.236032361810115 1.2478648871456404 2.133201117525284 -2.274052725370446 1.9864507689002957 3.438007836438127
13 130 0.22869095567437564 0 121.62890610841858 0.6510854127260204 0.2702387888342581 -0.090215042700131 -4.907048500687984 -3.9462221744922097 1.0546003026287958 2.1695629219989048 -2.365236400647461 2.114263322097938 2.9154938435427358
14 140 0.20994148966720488 0 116.5715522068723 0.9770892903941033 -0.025575919790437884 0.08684361507892978 -4.59253702318058 -4.1018180334485725 1.4739807036488817 2.0856746507512622 -2.150738167902125 1.958405715314252 2.7970564190455045
15 150 0.17995632152670263 0 109.13795897276762 0.823658345316827 -0.030368562816826386 0.11575848750052577 -4.841808893599024 -4.0664388029474825 1.3424095386458328 1.9149327970971541 -2.241769451446024 1.9302766863834662 3.1363199332461216
16 160 0.16117083606916321 0 101.69277622964266 0.7111257804450228 -0.056270983828812446 0.24107018178569123 -5.0291532434224235 -3.941537403475107 1.1391267691462028 1.9057737643314647 -2.163087173369837 2.0238048990196353 2.832280978346223
17 170 0.14856667609933918 0 96.13693801349172 0.77706795426199 0.07896698136063818 -0.08562665451469272 -4.8992772037996595 -4.005373638497374 0.9599927429068679 2.338432989762282 -2.063912342564733 1.8708499449009375 2.9830505571870045
18 180 0.14024205509887724 0 88.28025054197738 0.8543753441568155 0.1140448208286116 0.10586088133376352 -4.896938820900788 -3.915536321189803 0.9864341398935291 2.199909884522368 -2.0618203284638006 2.164703934060695 2.9709295202944976
19 190 0.13093410706801523 0 79.48204091644408 1.0202499536768366 -0.10728910646520062 -0.028570036892192535 -4.809041627138374 -4.003038147406605 0.9279510885828844 1.8982822922967493 -1.9609399133270309 2.1704545006746425 2.9782820958533907
20 200 0.12627591024956844 0 80.10078667011656 1.1021904432025167 -0.0952746386111146 0.05958786734190105 -4.8144213140515815 -3.8590304114940954 0.8741562841654453 1.9924554739359106 -2.0563795856220217 1.9897926213055017 3.0612768777927752
21 210 0.12186499878386928 0 79.63417175369997 0.9878268113384197 -0.10257024889209572 -0.12782524638353776 -4.815966914958021 -4.03435180254197 0.9379744051971363 1.8543376081079779 -2.0082188957597986 1.922905178899176 2.910891124558816
22 220 0.11628488133227699 0 72.30171274158441 1.062801103867629 -0.029366728369628003 0.010319083849703904 -5.001852253697408 -4.082426148325093 0.9090378923347897 1.9983429251545386 -2.0895032468184462 2.0425110408747225 3.0698934870132857
23 230 0.10239960313978684 0 70.0640583031522 1.051739652927599 -0.035761521062818574 -0.022234972141577443 -4.929542756716676 -4.080257211130048 0.9261489267663979 2.0708892000103916 -1.9653474280676868 1.9713091090577617 3.041990700875663
24 240 0.08812914355166768 0 70.73994369639138 1.0303251595449987 0.031451559959653486 -0.025637482738830333 -4.867572036269815 -4.050472420083594 0.9279334061897797 2.0832508185456176 -1.9816854129044088 2.0041591740861864 2.9206431633985783
25 250 0.08010133726144254 0 69.56514583201711 0.932850884819503 0.04217441131473463 -0.00537095553725396 -4.926667676159818 -4.02133944058895 0.9050033132608999 2.027689437706779 -2.0784305683190123 2.0344242135286708 2.949889501172261
26 260 0.07823616939917194 0 68.51984516209157 0.9372189044220386 0.007896764913479156 -0.04820999224038058 -4.883438203677287 -3.9608012488613515 0.9283592036758739 1.956228531476484 -2.008834830463374 1.9461130304151433 3.039043003688343
27 270 0.08184416437708594 0 69.4952981505727 0.8759206701397102 0.006952530903615614 -0.019729146096014182 -5.012937821107206 -3.924788442247718 0.9496411045678121 1.9053579036455142 -1.9591732429090574 1.9944216044794414 3.0197688013839428
28 280 0.07832265810596273 0 69.93572063229176 1.003246323923621 -0.01145220497072457 0.032810074743744005 -5.004849382948551 -3.977464503721797 0.9455816700010009 1.897525231978927 -2.0176602056087014 1.9906946129584153 3.121655425940388
29 290 0.07132442326749062 0 68.80267861053885 1.0038428380402393 -0.054211764411808944 0.03667141636278158 -4.949050440680204 -3.9948238889096226 0.9113570118791406 1.9410486226001196 -1.9856653457396158 1.8816370282379573 2.9650191065376124
